Local authority,Library name,Month,Type,Loans
Devon,CREDITON,2019-04,Music CD,4
Devon,CREDITON,2019-04,Sheet Music,3
Devon,CREDITON,2019-05,Adult Audiobook,56
Devon,CREDITON,2019-05,Adult Fiction,1668
Devon,CREDITON,2019-05,Adult Non Fiction,270
Devon,CREDITON,2019-05,Children and Teen Fiction,1177
Devon,CREDITON,2019-05,Children and Teen Non-Fiction,88
Devon,CREDITON,2019-05,Children Audiobook,10
Devon,CREDITON,2019-05,DVD,48
Devon,CREDITON,2019-05,Misc,1
Devon,CREDITON,2019-05,Music CD,2
Devon,CREDITON,2019-05,Sheet Music,2
Devon,CREDITON,2019-06,Adult Audiobook,32
Devon,CREDITON,2019-06,Adult Fiction,1417
Devon,CREDITON,2019-06,Adult Non Fiction,236
Devon,CREDITON,2019-06,Children and Teen Fiction,1150
Devon,CREDITON,2019-06,Children and Teen Non-Fiction,97
Devon,CREDITON,2019-06,Children Audiobook,16
Devon,CREDITON,2019-06,DVD,43
Devon,CREDITON,2019-06,Music CD,4
Devon,CREDITON,2019-06,Play,1
Devon,CREDITON,2019-06,Sheet Music,1
Devon,CREDITON,2019-07,Adult Audiobook,46
Devon,CREDITON,2019-07,Adult Fiction,1752
Devon,CREDITON,2019-07,Adult Non Fiction,270
Devon,CREDITON,2019-07,Children and Teen Fiction,2226
Devon,CREDITON,2019-07,Children and Teen Non-Fiction,194
Devon,CREDITON,2019-07,Children Audiobook,20
Devon,CREDITON,2019-07,DVD,60
Devon,CREDITON,2019-07,Misc,1
Devon,CREDITON,2019-07,Music CD,5
Devon,CREDITON,2019-08,Adult Audiobook,49
Devon,CREDITON,2019-08,Adult Fiction,1806
Devon,CREDITON,2019-08,Adult Non Fiction,343
Devon,CREDITON,2019-08,Children and Teen Fiction,2609
Devon,CREDITON,2019-08,Children and Teen Non-Fiction,252
Devon,CREDITON,2019-08,Children Audiobook,36
Devon,CREDITON,2019-08,DVD,83
Devon,CREDITON,2019-08,Play,2
Devon,CREDITON,2019-09,Adult Audiobook,37
Devon,CREDITON,2019-09,Adult Fiction,1496
Devon,CREDITON,2019-09,Adult Non Fiction,333
Devon,CREDITON,2019-09,Children and Teen Fiction,1430
Devon,CREDITON,2019-09,Children and Teen Non-Fiction,119
Devon,CREDITON,2019-09,Children Audiobook,22
Devon,CREDITON,2019-09,DVD,48
Devon,CREDITON,2019-09,Misc,1
Devon,CREDITON,2019-09,Sheet Music,1
Devon,CREDITON,2019-10,Adult Audiobook,57
Devon,CREDITON,2019-10,Adult Fiction,1579
Devon,CREDITON,2019-10,Adult Non Fiction,307
Devon,CREDITON,2019-10,Children and Teen Fiction,1478
Devon,CREDITON,2019-10,Children and Teen Non-Fiction,181
Devon,CREDITON,2019-10,Children Audiobook,30
Devon,CREDITON,2019-10,DVD,78
Devon,CREDITON,2019-10,Misc,1
Devon,CREDITON,2019-10,Sheet Music,1
Devon,CREDITON,2019-11,Adult Audiobook,75
Devon,CREDITON,2019-11,Adult Fiction,1603
Devon,CREDITON,2019-11,Adult Non Fiction,275
Devon,CREDITON,2019-11,Children and Teen Fiction,1224
Devon,CREDITON,2019-11,Children and Teen Non-Fiction,123
Devon,CREDITON,2019-11,Children Audiobook,34
Devon,CREDITON,2019-11,DVD,43
Devon,CREDITON,2019-11,Music CD,1
Devon,CREDITON,2019-11,Sheet Music,5
Devon,CREDITON,2019-12,Adult Audiobook,28
Devon,CREDITON,2019-12,Adult Fiction,1312
Devon,CREDITON,2019-12,Adult Non Fiction,203
Devon,CREDITON,2019-12,Children and Teen Fiction,843
Devon,CREDITON,2019-12,Children and Teen Non-Fiction,64
Devon,CREDITON,2019-12,Children Audiobook,26
Devon,CREDITON,2019-12,DVD,52
Devon,CREDITON,2019-12,Sheet Music,1
Devon,CREDITON,2020-01,Adult Audiobook,75
Devon,CREDITON,2020-01,Adult Fiction,1685
Devon,CREDITON,2020-01,Adult Non Fiction,353
Devon,CREDITON,2020-01,Children and Teen Fiction,1236
Devon,CREDITON,2020-01,Children and Teen Non-Fiction,120
Devon,CREDITON,2020-01,Children Audiobook,34
Devon,CREDITON,2020-01,DVD,44
Devon,CREDITON,2020-01,Misc,1
Devon,CREDITON,2020-01,Music CD,2
Devon,CREDITON,2020-01,Sheet Music,1
Devon,CREDITON,2020-02,Adult Audiobook,49
Devon,CREDITON,2020-02,Adult Fiction,1458
Devon,CREDITON,2020-02,Adult Non Fiction,287
Devon,CREDITON,2020-02,Children and Teen Fiction,1327
Devon,CREDITON,2020-02,Children and Teen Non-Fiction,93
Devon,CREDITON,2020-02,Children Audiobook,16
Devon,CREDITON,2020-02,DVD,51
Devon,CREDITON,2020-02,Sheet Music,4
Devon,CREDITON,2020-03,Adult Audiobook,60
Devon,CREDITON,2020-03,Adult Fiction,1428
Devon,CREDITON,2020-03,Adult Non Fiction,270
Devon,CREDITON,2020-03,Children and Teen Fiction,823
Devon,CREDITON,2020-03,Children and Teen Non-Fiction,119
Devon,CREDITON,2020-03,Children Audiobook,16
Devon,CREDITON,2020-03,DVD,37
Devon,CREDITON,2020-06,Adult Fiction,1
Devon,CREDITON,2020-06,Children and Teen Fiction,6
Devon,CREDITON,2020-07,Adult Audiobook,46
Devon,CREDITON,2020-07,Adult Fiction,510
Devon,CREDITON,2020-07,Adult Non Fiction,61
Devon,CREDITON,2020-07,Children and Teen Fiction,337
Devon,CREDITON,2020-07,Children and Teen Non-Fiction,14
Devon,CREDITON,2020-07,Children Audiobook,5
Devon,CREDITON,2020-07,DVD,8
Devon,CREDITON,2020-07,Sheet Music,1
Devon,CREDITON,2020-08,Adult Audiobook,41
Devon,CREDITON,2020-08,Adult Fiction,810
Devon,CREDITON,2020-08,Adult Non Fiction,119
Devon,CREDITON,2020-08,Children and Teen Fiction,745
Devon,CREDITON,2020-08,Children and Teen Non-Fiction,25
Devon,CREDITON,2020-08,Children Audiobook,13
Devon,CREDITON,2020-08,DVD,14
Devon,CREDITON,2020-08,Play,2
Devon,CREDITON,2020-09,Adult Audiobook,28
Devon,CREDITON,2020-09,Adult Fiction,966
Devon,CREDITON,2020-09,Adult Non Fiction,81
Devon,CREDITON,2020-09,Children and Teen Fiction,632
Devon,CREDITON,2020-09,Children and Teen Non-Fiction,35
Devon,CREDITON,2020-09,Children Audiobook,7
Devon,CREDITON,2020-09,DVD,18
Devon,CREDITON,2020-09,Sheet Music,1
Devon,CULLOMPTON,2015-04,Adult Audiobook,110
Devon,CULLOMPTON,2015-04,Adult Fiction,1109
Devon,CULLOMPTON,2015-04,Adult Non Fiction,269
Devon,CULLOMPTON,2015-04,Children and Teen Fiction,1475
Devon,CULLOMPTON,2015-04,Children and Teen Non-Fiction,122
Devon,CULLOMPTON,2015-04,Children Audiobook,26
Devon,CULLOMPTON,2015-04,DVD,84
Devon,CULLOMPTON,2015-04,Misc,0
Devon,CULLOMPTON,2015-04,Music CD,4
Devon,CULLOMPTON,2015-04,Sheet Music,2
Devon,CULLOMPTON,2015-05,Adult Audiobook,122
Devon,CULLOMPTON,2015-05,Adult Fiction,1095
Devon,CULLOMPTON,2015-05,Adult Non Fiction,267
Devon,CULLOMPTON,2015-05,Children and Teen Fiction,1597
Devon,CULLOMPTON,2015-05,Children and Teen Non-Fiction,164
Devon,CULLOMPTON,2015-05,Children Audiobook,23
Devon,CULLOMPTON,2015-05,DVD,87
Devon,CULLOMPTON,2015-05,Misc,1
Devon,CULLOMPTON,2015-05,Music CD,0
Devon,CULLOMPTON,2015-05,Sheet Music,0
Devon,CULLOMPTON,2015-06,Adult Audiobook,111
Devon,CULLOMPTON,2015-06,Adult Fiction,1247
Devon,CULLOMPTON,2015-06,Adult Non Fiction,244
Devon,CULLOMPTON,2015-06,Children and Teen Fiction,1391
Devon,CULLOMPTON,2015-06,Children and Teen Non-Fiction,103
Devon,CULLOMPTON,2015-06,Children Audiobook,22
Devon,CULLOMPTON,2015-06,DVD,62
Devon,CULLOMPTON,2015-06,Misc,1
Devon,CULLOMPTON,2015-06,Music CD,1
Devon,CULLOMPTON,2015-06,Sheet Music,1
Devon,CULLOMPTON,2015-07,Adult Audiobook,97
Devon,CULLOMPTON,2015-07,Adult Fiction,1287
Devon,CULLOMPTON,2015-07,Adult Non Fiction,297
Devon,CULLOMPTON,2015-07,Children and Teen Fiction,2858
Devon,CULLOMPTON,2015-07,Children and Teen Non-Fiction,221
Devon,CULLOMPTON,2015-07,Children Audiobook,52
Devon,CULLOMPTON,2015-07,DVD,92
Devon,CULLOMPTON,2015-07,Misc,0
Devon,CULLOMPTON,2015-07,Music CD,3
Devon,CULLOMPTON,2015-07,Sheet Music,0
Devon,CULLOMPTON,2015-08,Adult Audiobook,132
Devon,CULLOMPTON,2015-08,Adult Fiction,1167
Devon,CULLOMPTON,2015-08,Adult Non Fiction,216
Devon,CULLOMPTON,2015-08,Children and Teen Fiction,2456
Devon,CULLOMPTON,2015-08,Children and Teen Non-Fiction,195
Devon,CULLOMPTON,2015-08,Children Audiobook,56
Devon,CULLOMPTON,2015-08,DVD,138
Devon,CULLOMPTON,2015-08,Misc,0
Devon,CULLOMPTON,2015-08,Music CD,12
Devon,CULLOMPTON,2015-08,Sheet Music,1
Devon,CULLOMPTON,2015-09,Adult Audiobook,111
Devon,CULLOMPTON,2015-09,Adult Fiction,1183
Devon,CULLOMPTON,2015-09,Adult Non Fiction,314
Devon,CULLOMPTON,2015-09,Children and Teen Fiction,1587
Devon,CULLOMPTON,2015-09,Children and Teen Non-Fiction,137
Devon,CULLOMPTON,2015-09,Children Audiobook,36
Devon,CULLOMPTON,2015-09,DVD,73
Devon,CULLOMPTON,2015-09,Misc,2
Devon,CULLOMPTON,2015-09,Music CD,4
Devon,CULLOMPTON,2015-09,Sheet Music,10
Devon,CULLOMPTON,2015-10,Adult Audiobook,96
Devon,CULLOMPTON,2015-10,Adult Fiction,1281
Devon,CULLOMPTON,2015-10,Adult Non Fiction,268
Devon,CULLOMPTON,2015-10,Children and Teen Fiction,1629
Devon,CULLOMPTON,2015-10,Children and Teen Non-Fiction,142
Devon,CULLOMPTON,2015-10,Children Audiobook,38
Devon,CULLOMPTON,2015-10,DVD,72
Devon,CULLOMPTON,2015-10,Misc,1
Devon,CULLOMPTON,2015-10,Music CD,2
Devon,CULLOMPTON,2015-10,Sheet Music,1
Devon,CULLOMPTON,2015-11,Adult Audiobook,101
Devon,CULLOMPTON,2015-11,Adult Fiction,1014
Devon,CULLOMPTON,2015-11,Adult Non Fiction,231
Devon,CULLOMPTON,2015-11,Children and Teen Fiction,1244
Devon,CULLOMPTON,2015-11,Children and Teen Non-Fiction,86
Devon,CULLOMPTON,2015-11,Children Audiobook,31
Devon,CULLOMPTON,2015-11,DVD,61
Devon,CULLOMPTON,2015-11,Misc,0
Devon,CULLOMPTON,2015-11,Music CD,5
Devon,CULLOMPTON,2015-11,Play,1
Devon,CULLOMPTON,2015-12,Adult Audiobook,74
Devon,CULLOMPTON,2015-12,Adult Fiction,891
Devon,CULLOMPTON,2015-12,Adult Non Fiction,138
Devon,CULLOMPTON,2015-12,Children and Teen Fiction,958
Devon,CULLOMPTON,2015-12,Children and Teen Non-Fiction,49
Devon,CULLOMPTON,2015-12,Children Audiobook,24
Devon,CULLOMPTON,2015-12,DVD,48
Devon,CULLOMPTON,2015-12,Misc,1
Devon,CULLOMPTON,2015-12,Music CD,5
Devon,CULLOMPTON,2015-12,Sheet Music,0
Devon,CULLOMPTON,2016-01,Adult Audiobook,95
Devon,CULLOMPTON,2016-01,Adult Fiction,1118
Devon,CULLOMPTON,2016-01,Adult Non Fiction,266
Devon,CULLOMPTON,2016-01,Children and Teen Fiction,1432
Devon,CULLOMPTON,2016-01,Children and Teen Non-Fiction,86
Devon,CULLOMPTON,2016-01,Children Audiobook,40
Devon,CULLOMPTON,2016-01,DVD,74
Devon,CULLOMPTON,2016-01,Music CD,6
Devon,CULLOMPTON,2016-02,Adult Audiobook,88
Devon,CULLOMPTON,2016-02,Adult Fiction,980
Devon,CULLOMPTON,2016-02,Adult Non Fiction,237
Devon,CULLOMPTON,2016-02,Children and Teen Fiction,1632
Devon,CULLOMPTON,2016-02,Children and Teen Non-Fiction,108
Devon,CULLOMPTON,2016-02,Children Audiobook,33
Devon,CULLOMPTON,2016-02,DVD,96
Devon,CULLOMPTON,2016-02,Misc,0
Devon,CULLOMPTON,2016-02,Music CD,7
Devon,CULLOMPTON,2016-03,Adult Audiobook,105
Devon,CULLOMPTON,2016-03,Adult Fiction,1076
Devon,CULLOMPTON,2016-03,Adult Non Fiction,235
Devon,CULLOMPTON,2016-03,Children and Teen Fiction,1655
Devon,CULLOMPTON,2016-03,Children and Teen Non-Fiction,115
Devon,CULLOMPTON,2016-03,Children Audiobook,39
Devon,CULLOMPTON,2016-03,DVD,87
Devon,CULLOMPTON,2016-03,Misc,1
Devon,CULLOMPTON,2016-03,Music CD,8
Devon,CULLOMPTON,2016-03,Sheet Music,0
Devon,CULLOMPTON,2016-04,Adult Audiobook,98
Devon,CULLOMPTON,2016-04,Adult Fiction,1088
Devon,CULLOMPTON,2016-04,Adult Non Fiction,298
Devon,CULLOMPTON,2016-04,Children and Teen Fiction,1729
Devon,CULLOMPTON,2016-04,Children and Teen Non-Fiction,121
Devon,CULLOMPTON,2016-04,Children Audiobook,31
Devon,CULLOMPTON,2016-04,DVD,50
Devon,CULLOMPTON,2016-04,Misc,2
Devon,CULLOMPTON,2016-04,Music CD,8
Devon,CULLOMPTON,2016-04,Play,1
Devon,CULLOMPTON,2016-04,Sheet Music,0
Devon,CULLOMPTON,2016-05,Adult Audiobook,82
Devon,CULLOMPTON,2016-05,Adult Fiction,1008
Devon,CULLOMPTON,2016-05,Adult Non Fiction,200
Devon,CULLOMPTON,2016-05,Children and Teen Fiction,1226
Devon,CULLOMPTON,2016-05,Children and Teen Non-Fiction,91
Devon,CULLOMPTON,2016-05,Children Audiobook,42
Devon,CULLOMPTON,2016-05,DVD,66
Devon,CULLOMPTON,2016-05,Misc,1
Devon,CULLOMPTON,2016-05,Music CD,2
Devon,CULLOMPTON,2016-05,Play,0
Devon,CULLOMPTON,2016-05,Sheet Music,0
Devon,CULLOMPTON,2016-06,Adult Audiobook,86
Devon,CULLOMPTON,2016-06,Adult Fiction,1099
Devon,CULLOMPTON,2016-06,Adult Non Fiction,211
Devon,CULLOMPTON,2016-06,Children and Teen Fiction,1320
Devon,CULLOMPTON,2016-06,Children and Teen Non-Fiction,84
Devon,CULLOMPTON,2016-06,Children Audiobook,29
Devon,CULLOMPTON,2016-06,DVD,74
Devon,CULLOMPTON,2016-06,Misc,1
Devon,CULLOMPTON,2016-06,Music CD,8
Devon,CULLOMPTON,2016-06,Play,0
Devon,CULLOMPTON,2016-07,Adult Audiobook,98
Devon,CULLOMPTON,2016-07,Adult Fiction,1194
Devon,CULLOMPTON,2016-07,Adult Non Fiction,231
Devon,CULLOMPTON,2016-07,Children and Teen Fiction,2309
Devon,CULLOMPTON,2016-07,Children and Teen Non-Fiction,112
Devon,CULLOMPTON,2016-07,Children Audiobook,34
Devon,CULLOMPTON,2016-07,DVD,83
Devon,CULLOMPTON,2016-07,Misc,0
Devon,CULLOMPTON,2016-07,Music CD,2
Devon,CULLOMPTON,2016-07,Play,0
Devon,CULLOMPTON,2016-08,Adult Audiobook,108
Devon,CULLOMPTON,2016-08,Adult Fiction,1209
Devon,CULLOMPTON,2016-08,Adult Non Fiction,208
Devon,CULLOMPTON,2016-08,Children and Teen Fiction,2765
Devon,CULLOMPTON,2016-08,Children and Teen Non-Fiction,144
Devon,CULLOMPTON,2016-08,Children Audiobook,29
Devon,CULLOMPTON,2016-08,DVD,107
Devon,CULLOMPTON,2016-08,Misc,0
Devon,CULLOMPTON,2016-08,Music CD,6
Devon,CULLOMPTON,2016-09,Adult Audiobook,100
Devon,CULLOMPTON,2016-09,Adult Fiction,1095
Devon,CULLOMPTON,2016-09,Adult Non Fiction,231
Devon,CULLOMPTON,2016-09,Children and Teen Fiction,1386
Devon,CULLOMPTON,2016-09,Children and Teen Non-Fiction,85
Devon,CULLOMPTON,2016-09,Children Audiobook,22
Devon,CULLOMPTON,2016-09,DVD,53
Devon,CULLOMPTON,2016-09,Misc,3
Devon,CULLOMPTON,2016-09,Music CD,0
Devon,CULLOMPTON,2016-09,Play,0
Devon,CULLOMPTON,2016-09,Sheet Music,0
Devon,CULLOMPTON,2016-10,Adult Audiobook,109
Devon,CULLOMPTON,2016-10,Adult Fiction,1028
Devon,CULLOMPTON,2016-10,Adult Non Fiction,249
Devon,CULLOMPTON,2016-10,Children and Teen Fiction,1553
Devon,CULLOMPTON,2016-10,Children and Teen Non-Fiction,105
Devon,CULLOMPTON,2016-10,Children Audiobook,38
Devon,CULLOMPTON,2016-10,DVD,65
Devon,CULLOMPTON,2016-10,Misc,0
Devon,CULLOMPTON,2016-10,Music CD,6
Devon,CULLOMPTON,2016-10,Play,0
Devon,CULLOMPTON,2016-10,Sheet Music,0
Devon,CULLOMPTON,2016-11,Adult Audiobook,94
Devon,CULLOMPTON,2016-11,Adult Fiction,958
Devon,CULLOMPTON,2016-11,Adult Non Fiction,186
Devon,CULLOMPTON,2016-11,Children and Teen Fiction,1139
Devon,CULLOMPTON,2016-11,Children and Teen Non-Fiction,65
Devon,CULLOMPTON,2016-11,Children Audiobook,23
Devon,CULLOMPTON,2016-11,DVD,64
Devon,CULLOMPTON,2016-11,Misc,0
Devon,CULLOMPTON,2016-11,Music CD,6
Devon,CULLOMPTON,2016-11,Sheet Music,0
Devon,CULLOMPTON,2016-12,Adult Audiobook,75
Devon,CULLOMPTON,2016-12,Adult Fiction,769
Devon,CULLOMPTON,2016-12,Adult Non Fiction,226
Devon,CULLOMPTON,2016-12,Children and Teen Fiction,942
Devon,CULLOMPTON,2016-12,Children and Teen Non-Fiction,61
Devon,CULLOMPTON,2016-12,Children Audiobook,14
Devon,CULLOMPTON,2016-12,DVD,52
Devon,CULLOMPTON,2016-12,Misc,2
Devon,CULLOMPTON,2016-12,Music CD,17
Devon,CULLOMPTON,2016-12,Sheet Music,0
Devon,CULLOMPTON,2017-01,Adult Audiobook,101
Devon,CULLOMPTON,2017-01,Adult Fiction,1069
Devon,CULLOMPTON,2017-01,Adult Non Fiction,301
Devon,CULLOMPTON,2017-01,Children and Teen Fiction,1249
Devon,CULLOMPTON,2017-01,Children and Teen Non-Fiction,98
Devon,CULLOMPTON,2017-01,Children Audiobook,21
Devon,CULLOMPTON,2017-01,DVD,73
Devon,CULLOMPTON,2017-01,Misc,0
Devon,CULLOMPTON,2017-01,Music CD,4
Devon,CULLOMPTON,2017-01,Sheet Music,0
Devon,CULLOMPTON,2017-02,Adult Audiobook,78
Devon,CULLOMPTON,2017-02,Adult Fiction,980
Devon,CULLOMPTON,2017-02,Adult Non Fiction,202
Devon,CULLOMPTON,2017-02,Children and Teen Fiction,1152
Devon,CULLOMPTON,2017-02,Children and Teen Non-Fiction,85
Devon,CULLOMPTON,2017-02,Children Audiobook,33
Devon,CULLOMPTON,2017-02,DVD,66
Devon,CULLOMPTON,2017-02,Misc,2
Devon,CULLOMPTON,2017-02,Music CD,1
Devon,CULLOMPTON,2017-02,Sheet Music,1
Devon,CULLOMPTON,2017-03,Adult Audiobook,62
Devon,CULLOMPTON,2017-03,Adult Fiction,1096
Devon,CULLOMPTON,2017-03,Adult Non Fiction,201
Devon,CULLOMPTON,2017-03,Children and Teen Fiction,1376
Devon,CULLOMPTON,2017-03,Children and Teen Non-Fiction,87
Devon,CULLOMPTON,2017-03,Children Audiobook,20
Devon,CULLOMPTON,2017-03,DVD,41
Devon,CULLOMPTON,2017-03,Misc,1
Devon,CULLOMPTON,2017-03,Music CD,2
Devon,CULLOMPTON,2017-03,Sheet Music,0
Devon,CULLOMPTON,2017-04,Adult Audiobook,82
Devon,CULLOMPTON,2017-04,Adult Fiction,917
Devon,CULLOMPTON,2017-04,Adult Non Fiction,217
Devon,CULLOMPTON,2017-04,Children and Teen Fiction,1672
Devon,CULLOMPTON,2017-04,Children and Teen Non-Fiction,130
Devon,CULLOMPTON,2017-04,Children Audiobook,40
Devon,CULLOMPTON,2017-04,DVD,55
Devon,CULLOMPTON,2017-04,Misc,1
Devon,CULLOMPTON,2017-04,Music CD,1
Devon,CULLOMPTON,2017-04,Play,0
Devon,CULLOMPTON,2017-04,Sheet Music,0
Devon,CULLOMPTON,2017-05,Adult Audiobook,73
Devon,CULLOMPTON,2017-05,Adult Fiction,989
Devon,CULLOMPTON,2017-05,Adult Non Fiction,183
Devon,CULLOMPTON,2017-05,Children and Teen Fiction,1222
Devon,CULLOMPTON,2017-05,Children and Teen Non-Fiction,98
Devon,CULLOMPTON,2017-05,Children Audiobook,23
Devon,CULLOMPTON,2017-05,DVD,65
Devon,CULLOMPTON,2017-05,Misc,2
Devon,CULLOMPTON,2017-05,Sheet Music,0
Devon,CULLOMPTON,2017-06,Adult Audiobook,67
Devon,CULLOMPTON,2017-06,Adult Fiction,1022
Devon,CULLOMPTON,2017-06,Adult Non Fiction,192
Devon,CULLOMPTON,2017-06,Children and Teen Fiction,1201
Devon,CULLOMPTON,2017-06,Children and Teen Non-Fiction,63
Devon,CULLOMPTON,2017-06,Children Audiobook,18
Devon,CULLOMPTON,2017-06,DVD,50
Devon,CULLOMPTON,2017-06,Misc,1
Devon,CULLOMPTON,2017-06,Music CD,8
Devon,CULLOMPTON,2017-07,Adult Audiobook,106
Devon,CULLOMPTON,2017-07,Adult Fiction,1062
Devon,CULLOMPTON,2017-07,Adult Non Fiction,187
Devon,CULLOMPTON,2017-07,Children and Teen Fiction,2321
Devon,CULLOMPTON,2017-07,Children and Teen Non-Fiction,126
Devon,CULLOMPTON,2017-07,Children Audiobook,59
Devon,CULLOMPTON,2017-07,DVD,67
Devon,CULLOMPTON,2017-07,Misc,0
Devon,CULLOMPTON,2017-07,Music CD,4
Devon,CULLOMPTON,2017-07,Sheet Music,2
Devon,CULLOMPTON,2017-08,Adult Audiobook,97
Devon,CULLOMPTON,2017-08,Adult Fiction,1092
Devon,CULLOMPTON,2017-08,Adult Non Fiction,234
Devon,CULLOMPTON,2017-08,Children and Teen Fiction,2574
Devon,CULLOMPTON,2017-08,Children and Teen Non-Fiction,153
Devon,CULLOMPTON,2017-08,Children Audiobook,53
Devon,CULLOMPTON,2017-08,DVD,130
Devon,CULLOMPTON,2017-08,Misc,0
Devon,CULLOMPTON,2017-08,Music CD,5
Devon,CULLOMPTON,2017-08,Sheet Music,0
Devon,CULLOMPTON,2017-09,Adult Audiobook,68
Devon,CULLOMPTON,2017-09,Adult Fiction,999
Devon,CULLOMPTON,2017-09,Adult Non Fiction,239
Devon,CULLOMPTON,2017-09,Children and Teen Fiction,1359
Devon,CULLOMPTON,2017-09,Children and Teen Non-Fiction,84
Devon,CULLOMPTON,2017-09,Children Audiobook,23
Devon,CULLOMPTON,2017-09,DVD,85
Devon,CULLOMPTON,2017-09,Misc,0
Devon,CULLOMPTON,2017-09,Music CD,4
Devon,CULLOMPTON,2017-09,Sheet Music,0
Devon,CULLOMPTON,2017-10,Adult Audiobook,78
Devon,CULLOMPTON,2017-10,Adult Fiction,894
Devon,CULLOMPTON,2017-10,Adult Non Fiction,188
Devon,CULLOMPTON,2017-10,Children and Teen Fiction,1286
Devon,CULLOMPTON,2017-10,Children and Teen Non-Fiction,90
Devon,CULLOMPTON,2017-10,Children Audiobook,25
Devon,CULLOMPTON,2017-10,DVD,73
Devon,CULLOMPTON,2017-10,Music CD,3
Devon,CULLOMPTON,2017-10,Play,2
Devon,CULLOMPTON,2017-10,Sheet Music,0
Devon,CULLOMPTON,2018-01,Adult Audiobook,86
Devon,CULLOMPTON,2018-01,Adult Fiction,818
Devon,CULLOMPTON,2018-01,Adult Non Fiction,199
Devon,CULLOMPTON,2018-01,Children and Teen Fiction,1182
Devon,CULLOMPTON,2018-01,Children and Teen Non-Fiction,75
Devon,CULLOMPTON,2018-01,Children Audiobook,19
Devon,CULLOMPTON,2018-01,DVD,28
Devon,CULLOMPTON,2018-01,Misc,92
Devon,CULLOMPTON,2018-01,Music CD,5
Devon,CULLOMPTON,2018-01,Sheet Music,0
Devon,CULLOMPTON,2018-02,Adult Audiobook,69
Devon,CULLOMPTON,2018-02,Adult Fiction,809
Devon,CULLOMPTON,2018-02,Adult Non Fiction,188
Devon,CULLOMPTON,2018-02,Children and Teen Fiction,1185
Devon,CULLOMPTON,2018-02,Children and Teen Non-Fiction,92
Devon,CULLOMPTON,2018-02,Children Audiobook,21
Devon,CULLOMPTON,2018-02,DVD,36
Devon,CULLOMPTON,2018-02,Misc,42
Devon,CULLOMPTON,2018-02,Music CD,2
Devon,CULLOMPTON,2018-02,Sheet Music,0
Devon,CULLOMPTON,2018-03,Adult Audiobook,64
Devon,CULLOMPTON,2018-03,Adult Fiction,799
Devon,CULLOMPTON,2018-03,Adult Non Fiction,219
Devon,CULLOMPTON,2018-03,Children and Teen Fiction,1245
Devon,CULLOMPTON,2018-03,Children and Teen Non-Fiction,67
Devon,CULLOMPTON,2018-03,Children Audiobook,16
Devon,CULLOMPTON,2018-03,DVD,38
Devon,CULLOMPTON,2018-03,Misc,7
Devon,CULLOMPTON,2018-03,Music CD,1
Devon,CULLOMPTON,2018-03,Play,1
Devon,CULLOMPTON,2018-03,Sheet Music,0
Devon,CULLOMPTON,2018-04,Adult Audiobook,76
Devon,CULLOMPTON,2018-04,Adult Fiction,656
Devon,CULLOMPTON,2018-04,Adult Non Fiction,156
Devon,CULLOMPTON,2018-04,Children and Teen Fiction,1281
Devon,CULLOMPTON,2018-04,Children and Teen Non-Fiction,100
Devon,CULLOMPTON,2018-04,Children Audiobook,20
Devon,CULLOMPTON,2018-04,DVD,54
Devon,CULLOMPTON,2018-04,Misc,283
Devon,CULLOMPTON,2018-04,Music CD,0
Devon,CULLOMPTON,2018-04,Play,0
Devon,CULLOMPTON,2018-04,Sheet Music,1
Devon,CULLOMPTON,2018-05,Adult Audiobook,61
Devon,CULLOMPTON,2018-05,Adult Fiction,719
Devon,CULLOMPTON,2018-05,Adult Non Fiction,156
Devon,CULLOMPTON,2018-05,Children and Teen Fiction,1085
Devon,CULLOMPTON,2018-05,Children and Teen Non-Fiction,80
Devon,CULLOMPTON,2018-05,Children Audiobook,15
Devon,CULLOMPTON,2018-05,DVD,43
Devon,CULLOMPTON,2018-05,Misc,212
Devon,CULLOMPTON,2018-05,Music CD,0
Devon,CULLOMPTON,2018-05,Sheet Music,0
Devon,CULLOMPTON,2018-06,Adult Audiobook,91
Devon,CULLOMPTON,2018-06,Adult Fiction,730
Devon,CULLOMPTON,2018-06,Adult Non Fiction,141
Devon,CULLOMPTON,2018-06,Children and Teen Fiction,993
Devon,CULLOMPTON,2018-06,Children and Teen Non-Fiction,51
Devon,CULLOMPTON,2018-06,Children Audiobook,19
Devon,CULLOMPTON,2018-06,DVD,39
Devon,CULLOMPTON,2018-06,Misc,192
Devon,CULLOMPTON,2018-06,Music CD,4
Devon,CULLOMPTON,2018-06,Sheet Music,1
Devon,CULLOMPTON,2018-07,Adult Audiobook,72
Devon,CULLOMPTON,2018-07,Adult Fiction,800
Devon,CULLOMPTON,2018-07,Adult Non Fiction,186
Devon,CULLOMPTON,2018-07,Children and Teen Fiction,1920
Devon,CULLOMPTON,2018-07,Children and Teen Non-Fiction,122
Devon,CULLOMPTON,2018-07,Children Audiobook,37
Devon,CULLOMPTON,2018-07,DVD,44
Devon,CULLOMPTON,2018-07,Misc,207
Devon,CULLOMPTON,2018-07,Music CD,4
Devon,CULLOMPTON,2018-07,Sheet Music,0
Devon,CULLOMPTON,2018-08,Adult Audiobook,77
Devon,CULLOMPTON,2018-08,Adult Fiction,863
Devon,CULLOMPTON,2018-08,Adult Non Fiction,183
